billing_id,Customer_Id,billing_date,due_date,payment_date,bill_amount
TEL-1013887,HV5K597MT9,11/12/2021,12/7/2021,12/26/2021,318
TEL-1004940,Q3ITTR2BDF,9/15/2022,10/10/2022,9/25/2022,187
TEL-1006546,Q3ITTR2BDF,7/25/2021,8/19/2021,8/7/2021,289
TEL-1004941,4TM9J0HRCO,8/5/2022,8/30/2022,9/15/2022,230
TEL-1004943,YHPB64B0XO,12/27/2021,1/21/2022,12/29/2021,271
TEL-1012017,YHPB64B0XO,5/26/2021,6/20/2021,6/1/2021,59
TEL-1004946,68D0C0F6AF,10/13/2021,11/7/2021,11/6/2021,15
TEL-1008642,68D0C0F6AF,5/7/2022,6/1/2022,6/17/2022,30
TEL-1004949,4WFK5XLI4J,8/10/2022,9/4/2022,8/24/2022,557
TEL-1005124,4WFK5XLI4J,10/6/2022,10/31/2022,11/9/2022,788
TEL-1009228,4WFK5XLI4J,4/15/2021,5/10/2021,5/21/2021,695
TEL-1004955,RUW97856GL,8/18/2021,9/12/2021,9/27/2021,135
TEL-1011328,RUW97856GL,2/19/2021,3/16/2021,3/30/2021,245
TEL-1012889,RUW97856GL,2/20/2022,3/17/2022,3/23/2022,237
TEL-1014800,RUW97856GL,4/27/2021,5/22/2021,6/8/2021,158
TEL-1004956,Z5NTECTYHA,6/15/2021,7/10/2021,7/12/2021,214
TEL-1004957,2CX5XWJYFS,3/26/2022,4/20/2022,5/5/2022,15
TEL-1005614,2CX5XWJYFS,8/17/2022,9/11/2022,9/22/2022,69
TEL-1006175,2CX5XWJYFS,4/29/2021,5/24/2021,5/18/2021,53
TEL-1004958,575ZXJ38A9,6/27/2021,7/22/2021,8/12/2021,27
TEL-1014377,575ZXJ38A9,7/4/2021,7/29/2021,8/1/2021,108
TEL-1004963,XLEXIFZG6Q,5/31/2021,6/25/2021,7/18/2021,267
TEL-1006189,XLEXIFZG6Q,5/14/2021,6/8/2021,6/28/2021,36
TEL-1008046,XLEXIFZG6Q,5/29/2021,6/23/2021,5/31/2021,294
TEL-1008705,XLEXIFZG6Q,4/17/2022,5/12/2022,4/19/2022,124
TEL-1010318,XLEXIFZG6Q,8/4/2022,8/29/2022,9/11/2022,97
TEL-1004967,U4L01Z1V56,9/5/2021,9/30/2021,10/22/2021,89
TEL-1005494,U4L01Z1V56,3/17/2021,4/11/2021,3/27/2021,239
TEL-1006522,U4L01Z1V56,7/3/2021,7/28/2021,7/23/2021,117
TEL-1011259,U4L01Z1V56,9/20/2021,10/15/2021,10/15/2021,36
TEL-1004968,TTEIUEULOE,7/22/2021,8/16/2021,8/1/2021,169
TEL-1014297,TTEIUEULOE,7/25/2022,8/19/2022,7/25/2022,247
TEL-1004970,30MO5SZOFO,5/26/2021,6/20/2021,6/23/2021,82
TEL-1007676,30MO5SZOFO,11/11/2022,12/6/2022,12/9/2022,16
TEL-1004971,A32FDKEW85,1/5/2022,1/30/2022,2/8/2022,815
TEL-1005378,A32FDKEW85,5/12/2022,6/6/2022,5/21/2022,885
TEL-1009725,A32FDKEW85,9/8/2022,10/3/2022,10/1/2022,520
TEL-1010834,A32FDKEW85,10/26/2022,11/20/2022,11/5/2022,464
TEL-1011005,A32FDKEW85,12/17/2022,1/11/2023,1/10/2023,613
TEL-1004972,P0GTKEOHPZ,6/10/2022,7/5/2022,7/7/2022,275
TEL-1010450,P0GTKEOHPZ,1/14/2021,2/8/2021,1/26/2021,164
TEL-1014969,P0GTKEOHPZ,10/22/2021,11/16/2021,11/20/2021,153
TEL-1004973,9CPCP8DTKU,8/20/2022,9/14/2022,10/2/2022,54
TEL-1005920,9CPCP8DTKU,7/31/2021,8/25/2021,8/25/2021,53
TEL-1009267,9CPCP8DTKU,2/26/2021,3/23/2021,4/8/2021,298
TEL-1004975,GMLZELXB6P,11/5/2022,11/30/2022,11/8/2022,239
TEL-1005621,GMLZELXB6P,12/21/2022,1/15/2023,1/1/2023,55
TEL-1007868,GMLZELXB6P,2/24/2021,3/21/2021,3/11/2021,115
TEL-1009469,GMLZELXB6P,10/1/2021,10/26/2021,10/26/2021,186
TEL-1010172,GMLZELXB6P,2/11/2022,3/8/2022,3/22/2022,218
TEL-1004977,U1W1YMNRXK,12/14/2022,1/8/2023,1/2/2023,75
TEL-1004978,4R4GMBNQV3,1/5/2022,1/30/2022,1/28/2022,149
TEL-1006604,4R4GMBNQV3,11/23/2022,12/18/2022,12/19/2022,259
TEL-1007687,4R4GMBNQV3,11/14/2021,12/9/2021,12/2/2021,283
TEL-1014045,4R4GMBNQV3,7/16/2022,8/10/2022,8/24/2022,73
TEL-1004979,W1BXECGF6N,7/6/2022,7/31/2022,8/15/2022,192
TEL-1009022,W1BXECGF6N,10/19/2021,11/13/2021,10/24/2021,20
TEL-1004980,EYKW1EOW7E,10/11/2022,11/5/2022,10/13/2022,207
TEL-1008528,EYKW1EOW7E,6/19/2022,7/14/2022,7/4/2022,298
TEL-1010075,EYKW1EOW7E,6/2/2021,6/27/2021,6/26/2021,189
TEL-1011338,EYKW1EOW7E,6/15/2022,7/10/2022,7/11/2022,274
TEL-1012286,EYKW1EOW7E,7/4/2021,7/29/2021,8/13/2021,113
TEL-1004986,IHXX7TM7GG,8/7/2022,9/1/2022,9/14/2022,152
TEL-1013128,IHXX7TM7GG,2/1/2021,2/26/2021,3/9/2021,243
TEL-1004988,D78QXF07O9,12/4/2022,12/29/2022,1/17/2023,193
TEL-1011357,D78QXF07O9,6/24/2021,7/19/2021,7/21/2021,269
TEL-1013069,D78QXF07O9,8/13/2022,9/7/2022,9/15/2022,81
TEL-1004989,VW260K44A7,5/18/2022,6/12/2022,6/8/2022,236
TEL-1004990,I5G21K2JZB,11/30/2021,12/25/2021,12/18/2021,215
TEL-1010054,I5G21K2JZB,2/18/2021,3/15/2021,2/22/2021,244
TEL-1010146,I5G21K2JZB,2/8/2021,3/5/2021,3/25/2021,84
TEL-1013883,I5G21K2JZB,4/2/2022,4/27/2022,5/21/2022,296
TEL-1004993,GWE5ILC0KY,3/10/2022,4/4/2022,4/17/2022,153
TEL-1006044,GWE5ILC0KY,5/21/2022,6/15/2022,6/7/2022,136
TEL-1008268,GWE5ILC0KY,4/2/2021,4/27/2021,4/3/2021,226
TEL-1004994,9KL6XB4GZH,9/14/2022,10/9/2022,10/28/2022,53
TEL-1008503,9KL6XB4GZH,6/8/2021,7/3/2021,7/12/2021,11
TEL-1013788,9KL6XB4GZH,1/30/2021,2/24/2021,2/11/2021,147
TEL-1004995,WUADXBUXK2,4/16/2021,5/11/2021,5/6/2021,464
TEL-1004998,1M9LQKBO2E,6/26/2022,7/21/2022,7/18/2022,36
TEL-1006755,1M9LQKBO2E,10/21/2021,11/15/2021,11/9/2021,86
TEL-1008043,1M9LQKBO2E,9/13/2022,10/8/2022,10/31/2022,125
TEL-1008766,1M9LQKBO2E,3/30/2021,4/24/2021,4/15/2021,146
TEL-1009440,1M9LQKBO2E,9/18/2022,10/13/2022,9/18/2022,276
TEL-1009530,1M9LQKBO2E,4/1/2021,4/26/2021,5/4/2021,271
TEL-1013823,1M9LQKBO2E,3/22/2022,4/16/2022,5/6/2022,72
TEL-1004999,2PWD36CYIN,12/11/2021,1/5/2022,1/9/2022,739
TEL-1007329,2PWD36CYIN,12/23/2021,1/17/2022,1/23/2022,680
TEL-1009993,2PWD36CYIN,5/27/2021,6/21/2021,6/11/2021,516
TEL-1005002,OWA9VFT5YC,1/30/2021,2/24/2021,2/18/2021,257
TEL-1010179,OWA9VFT5YC,2/13/2021,3/10/2021,3/30/2021,63
TEL-1011410,OWA9VFT5YC,2/4/2022,3/1/2022,2/26/2022,300
TEL-1011712,OWA9VFT5YC,6/16/2021,7/11/2021,7/8/2021,32
TEL-1005004,Q6CIEWF6RG,1/20/2022,2/14/2022,1/30/2022,104
TEL-1006029,Q6CIEWF6RG,6/6/2021,7/1/2021,6/20/2021,232
TEL-1007688,Q6CIEWF6RG,11/4/2021,11/29/2021,11/16/2021,280
TEL-1008985,Q6CIEWF6RG,2/1/2022,2/26/2022,3/5/2022,85
TEL-1012362,Q6CIEWF6RG,11/16/2021,12/11/2021,11/30/2021,243
TEL-1013818,Q6CIEWF6RG,8/10/2021,9/4/2021,9/19/2021,156
TEL-1005005,3K4C4MCB3I,2/25/2022,3/22/2022,2/26/2022,186
TEL-1011782,3K4C4MCB3I,7/31/2022,8/25/2022,8/19/2022,238
TEL-1005006,8T580LXQST,6/8/2021,7/3/2021,6/18/2021,252
TEL-1009584,8T580LXQST,8/13/2021,9/7/2021,9/19/2021,218
TEL-1012067,8T580LXQST,11/6/2021,12/1/2021,11/16/2021,183
TEL-1012953,8T580LXQST,8/3/2022,8/28/2022,8/14/2022,294
TEL-1005008,8OKBD8EQOU,5/31/2021,6/25/2021,7/12/2021,64
TEL-1005756,8OKBD8EQOU,7/3/2021,7/28/2021,8/14/2021,117
TEL-1011987,8OKBD8EQOU,4/17/2022,5/12/2022,5/5/2022,285
TEL-1005009,PWZFKL15U6,7/9/2021,8/3/2021,8/6/2021,167
TEL-1005206,PWZFKL15U6,6/18/2021,7/13/2021,7/24/2021,163
TEL-1014955,PWZFKL15U6,7/26/2021,8/20/2021,7/26/2021,85
TEL-1005015,F1TFEQH0NW,1/3/2022,1/28/2022,2/5/2022,54
TEL-1007987,F1TFEQH0NW,11/8/2021,12/3/2021,11/20/2021,83
TEL-1013985,F1TFEQH0NW,6/25/2022,7/20/2022,7/2/2022,240
TEL-1005017,2HKSSSD3KI,5/18/2022,6/12/2022,6/26/2022,240
TEL-1005329,2HKSSSD3KI,9/30/2021,10/25/2021,10/6/2021,91
TEL-1009268,2HKSSSD3KI,9/1/2022,9/26/2022,10/7/2022,69
TEL-1010998,2HKSSSD3KI,7/31/2022,8/25/2022,8/15/2022,114
TEL-1005018,BO8J8PE67H,5/7/2021,6/1/2021,6/12/2021,273
TEL-1008654,BO8J8PE67H,7/1/2021,7/26/2021,7/16/2021,467
TEL-1005020,53XD2L3Q9B,8/21/2022,9/15/2022,9/12/2022,294
TEL-1014497,53XD2L3Q9B,11/30/2021,12/25/2021,11/30/2021,117
TEL-1005023,S11R9YBBT2,7/8/2022,8/2/2022,8/11/2022,268
TEL-1006832,S11R9YBBT2,11/29/2021,12/24/2021,1/4/2022,125
TEL-1008829,S11R9YBBT2,7/26/2022,8/20/2022,8/28/2022,97
TEL-1011435,S11R9YBBT2,8/8/2021,9/2/2021,9/4/2021,81
TEL-1013179,S11R9YBBT2,9/23/2021,10/18/2021,10/9/2021,25
TEL-1014504,S11R9YBBT2,2/15/2021,3/12/2021,2/24/2021,253
TEL-1005025,VT558R3Z9A,7/25/2021,8/19/2021,7/25/2021,127
TEL-1012685,VT558R3Z9A,5/11/2021,6/5/2021,6/8/2021,77
TEL-1005026,XZU5R3NU88,1/9/2021,2/3/2021,1/24/2021,21
TEL-1011226,XZU5R3NU88,11/12/2021,12/7/2021,11/26/2021,182
TEL-1005027,LJZDN7XLTZ,3/24/2022,4/18/2022,5/1/2022,278
TEL-1009630,LJZDN7XLTZ,12/3/2022,12/28/2022,1/14/2023,31
TEL-1011878,LJZDN7XLTZ,5/17/2021,6/11/2021,6/10/2021,161
TEL-1005028,VWHIMG8M38,1/20/2021,2/14/2021,1/27/2021,22
TEL-1006329,VWHIMG8M38,8/30/2022,9/24/2022,9/8/2022,223
TEL-1005032,J05KT8FVD2,7/31/2021,8/25/2021,9/9/2021,63
TEL-1008817,J05KT8FVD2,1/23/2022,2/17/2022,2/21/2022,82
TEL-1011396,J05KT8FVD2,2/15/2022,3/12/2022,3/23/2022,285
TEL-1012011,J05KT8FVD2,11/23/2021,12/18/2021,11/30/2021,143
TEL-1005035,2VW16G1MYG,10/6/2021,10/31/2021,10/6/2021,246
TEL-1009257,2VW16G1MYG,6/18/2021,7/13/2021,7/11/2021,205
TEL-1011370,2VW16G1MYG,5/21/2021,6/15/2021,6/9/2021,248
TEL-1005038,GLC3B1NI23,12/11/2021,1/5/2022,12/23/2021,90
TEL-1011566,GLC3B1NI23,12/13/2022,1/7/2023,1/10/2023,288
TEL-1013612,GLC3B1NI23,7/22/2021,8/16/2021,8/4/2021,155
TEL-1005040,VNL6ZTXIUN,12/30/2021,1/24/2022,1/28/2022,161
TEL-1013654,VNL6ZTXIUN,3/3/2021,3/28/2021,3/26/2021,286
TEL-1005047,7LUI7PYUZ1,5/22/2021,6/16/2021,6/28/2021,218
TEL-1006901,7LUI7PYUZ1,8/28/2022,9/22/2022,10/15/2022,198
TEL-1008434,7LUI7PYUZ1,9/12/2022,10/7/2022,9/16/2022,223
TEL-1009621,7LUI7PYUZ1,5/31/2021,6/25/2021,6/20/2021,208
TEL-1012179,7LUI7PYUZ1,12/19/2022,1/13/2023,2/3/2023,266
TEL-1005053,JM3TUQYLI7,11/15/2021,12/10/2021,12/15/2021,879
TEL-1005054,9NQ3GZG19N,5/30/2021,6/24/2021,7/9/2021,536
TEL-1011576,9NQ3GZG19N,9/28/2022,10/23/2022,11/2/2022,510
TEL-1005056,H8IWF8EZY0,7/25/2022,8/19/2022,8/14/2022,166
TEL-1012083,H8IWF8EZY0,10/26/2022,11/20/2022,12/9/2022,101
TEL-1005057,OKBI4TTKO5,3/21/2021,4/15/2021,5/8/2021,141
TEL-1006900,OKBI4TTKO5,5/19/2022,6/13/2022,6/25/2022,285
TEL-1005059,ABFMQ1NUTM,2/11/2022,3/8/2022,3/18/2022,214
TEL-1005751,ABFMQ1NUTM,5/20/2022,6/14/2022,6/28/2022,219
TEL-1012968,ABFMQ1NUTM,11/27/2021,12/22/2021,12/29/2021,157
TEL-1005060,670051M8AE,7/30/2022,8/24/2022,8/19/2022,34
TEL-1005064,27JB51VKYW,5/24/2022,6/18/2022,6/2/2022,89
TEL-1011538,27JB51VKYW,4/15/2022,5/10/2022,5/12/2022,106
TEL-1005065,IPSZ1Y9IP5,6/27/2021,7/22/2021,7/16/2021,102
TEL-1006898,IPSZ1Y9IP5,5/25/2021,6/19/2021,5/30/2021,108
TEL-1007524,IPSZ1Y9IP5,1/6/2021,1/31/2021,1/27/2021,20
TEL-1009100,IPSZ1Y9IP5,6/26/2021,7/21/2021,8/1/2021,85
TEL-1005066,F8UQENH1M4,8/1/2022,8/26/2022,8/21/2022,199
TEL-1009222,F8UQENH1M4,5/16/2022,6/10/2022,6/10/2022,269
TEL-1005067,699FZF570K,11/26/2021,12/21/2021,12/28/2021,34
TEL-1007892,699FZF570K,5/29/2022,6/23/2022,6/16/2022,290
TEL-1014933,699FZF570K,11/2/2021,11/27/2021,11/10/2021,196
TEL-1005068,BJRC263UOU,12/9/2022,1/3/2023,12/27/2022,275
TEL-1007142,BJRC263UOU,8/15/2022,9/9/2022,8/15/2022,353
TEL-1014207,BJRC263UOU,2/26/2021,3/23/2021,3/25/2021,260
TEL-1005069,P1DV6F8KB0,12/28/2021,1/22/2022,2/11/2022,121
TEL-1007954,P1DV6F8KB0,6/7/2021,7/2/2021,7/13/2021,244
TEL-1005070,MVCANKCQH6,10/4/2021,10/29/2021,10/23/2021,426
TEL-1005073,S5YKREUORG,6/3/2021,6/28/2021,6/3/2021,112
TEL-1005074,215U2ZBOT1,9/29/2021,10/24/2021,10/30/2021,294
TEL-1005076,LBH2VNFG3B,4/1/2021,4/26/2021,4/5/2021,249
TEL-1010379,LBH2VNFG3B,12/24/2021,1/18/2022,2/4/2022,297
TEL-1014979,LBH2VNFG3B,7/17/2021,8/11/2021,7/30/2021,228
TEL-1005077,AAEOPI0CJ4,11/13/2022,12/8/2022,11/21/2022,102
TEL-1012761,AAEOPI0CJ4,11/12/2021,12/7/2021,12/11/2021,79
TEL-1014821,AAEOPI0CJ4,11/19/2021,12/14/2021,12/6/2021,47
TEL-1005079,ZQUKMUBMCR,1/14/2022,2/8/2022,2/25/2022,123
TEL-1008597,ZQUKMUBMCR,8/6/2021,8/31/2021,8/10/2021,76
TEL-1009130,ZQUKMUBMCR,3/11/2022,4/5/2022,3/12/2022,261
TEL-1005085,PH4LV5C6H8,5/14/2021,6/8/2021,6/16/2021,187
TEL-1007491,PH4LV5C6H8,7/5/2021,7/30/2021,7/5/2021,41
TEL-1005086,EX2TEIH3R3,11/7/2022,12/2/2022,11/17/2022,193
TEL-1006501,EX2TEIH3R3,2/23/2022,3/20/2022,4/13/2022,235
TEL-1012569,EX2TEIH3R3,8/23/2021,9/17/2021,9/15/2021,168
TEL-1005088,71E4TM9A7S,7/4/2022,7/29/2022,7/29/2022,237
TEL-1006960,71E4TM9A7S,10/23/2022,11/17/2022,11/9/2022,144
TEL-1008613,71E4TM9A7S,8/6/2021,8/31/2021,8/17/2021,16
TEL-1011027,71E4TM9A7S,7/21/2021,8/15/2021,9/6/2021,21
TEL-1011147,71E4TM9A7S,10/7/2022,11/1/2022,10/19/2022,221
TEL-1012603,71E4TM9A7S,2/12/2022,3/9/2022,2/18/2022,260
TEL-1005091,NZ7Z70HDTW,9/3/2021,9/28/2021,9/9/2021,277
TEL-1006110,NZ7Z70HDTW,8/7/2021,9/1/2021,8/17/2021,63
TEL-1008450,NZ7Z70HDTW,6/24/2021,7/19/2021,7/10/2021,88
TEL-1010352,NZ7Z70HDTW,4/28/2021,5/23/2021,5/26/2021,187
TEL-1010983,NZ7Z70HDTW,12/11/2022,1/5/2023,1/27/2023,153
TEL-1005093,RW1BTWQFQQ,8/26/2021,9/20/2021,8/26/2021,46
TEL-1008751,RW1BTWQFQQ,10/20/2021,11/14/2021,10/25/2021,218
TEL-1012767,RW1BTWQFQQ,10/22/2021,11/16/2021,11/21/2021,144
TEL-1005097,4VTTPGC0Z6,9/26/2021,10/21/2021,10/4/2021,63
TEL-1007918,4VTTPGC0Z6,10/1/2021,10/26/2021,10/26/2021,262
TEL-1005100,KCCKZ9FOOZ,5/10/2022,6/4/2022,5/10/2022,86
TEL-1008725,KCCKZ9FOOZ,12/11/2021,1/5/2022,1/13/2022,171
TEL-1009038,KCCKZ9FOOZ,5/29/2021,6/23/2021,6/18/2021,167
TEL-1012363,KCCKZ9FOOZ,8/1/2022,8/26/2022,8/19/2022,276
TEL-1005104,BFXIIIBQXY,5/17/2022,6/11/2022,6/7/2022,208
TEL-1005896,BFXIIIBQXY,7/17/2021,8/11/2021,8/15/2021,180
TEL-1008020,BFXIIIBQXY,5/1/2021,5/26/2021,6/18/2021,47
TEL-1005105,HSCL3T7NJN,11/9/2022,12/4/2022,12/15/2022,29
TEL-1008551,HSCL3T7NJN,8/10/2022,9/4/2022,9/6/2022,234
TEL-1009129,HSCL3T7NJN,10/25/2022,11/19/2022,11/25/2022,232
TEL-1013404,HSCL3T7NJN,3/14/2021,4/8/2021,4/28/2021,158
TEL-1005107,MUDDSON9EH,3/6/2021,3/31/2021,4/5/2021,143
TEL-1007423,MUDDSON9EH,9/11/2021,10/6/2021,10/29/2021,12
TEL-1010433,MUDDSON9EH,2/10/2022,3/7/2022,3/8/2022,179
TEL-1005111,T54Q2XN87Q,12/22/2021,1/16/2022,1/31/2022,231
TEL-1007457,T54Q2XN87Q,12/14/2021,1/8/2022,1/22/2022,88
TEL-1007555,T54Q2XN87Q,3/2/2022,3/27/2022,4/1/2022,244
TEL-1014858,T54Q2XN87Q,6/23/2022,7/18/2022,7/14/2022,122
TEL-1005112,FWHJ5NRLVZ,3/11/2022,4/5/2022,4/2/2022,24
TEL-1005115,BYZZSA5VI8,2/3/2022,2/28/2022,2/17/2022,221
TEL-1005117,PCGSKLXJP7,12/30/2022,1/24/2023,2/14/2023,106
TEL-1009640,PCGSKLXJP7,12/16/2022,1/10/2023,1/22/2023,81
TEL-1014481,PCGSKLXJP7,11/25/2022,12/20/2022,12/16/2022,176
TEL-1005120,NNI5ATD2H7,8/15/2022,9/9/2022,9/14/2022,87
TEL-1007619,NNI5ATD2H7,10/13/2022,11/7/2022,10/21/2022,249
TEL-1009248,NNI5ATD2H7,8/17/2022,9/11/2022,9/7/2022,248
TEL-1011781,NNI5ATD2H7,5/29/2022,6/23/2022,6/8/2022,152
TEL-1013750,NNI5ATD2H7,6/13/2021,7/8/2021,6/16/2021,64
TEL-1005121,I5LDKH9529,6/28/2022,7/23/2022,6/30/2022,97
TEL-1012553,I5LDKH9529,3/9/2022,4/3/2022,4/9/2022,196
TEL-1014011,I5LDKH9529,8/23/2021,9/17/2021,8/26/2021,236
TEL-1014127,I5LDKH9529,7/19/2022,8/13/2022,8/20/2022,65
TEL-1005122,T4783RR2ZU,3/11/2021,4/5/2021,4/19/2021,61
TEL-1005125,C2LLBCD6FZ,5/14/2021,6/8/2021,6/22/2021,133
TEL-1005127,C9F3F6YNW6,7/13/2022,8/7/2022,7/14/2022,52
TEL-1010047,C9F3F6YNW6,4/8/2021,5/3/2021,4/29/2021,212
TEL-1011814,C9F3F6YNW6,2/17/2022,3/14/2022,3/21/2022,219
TEL-1005133,3A8TKKO1IP,3/2/2021,3/27/2021,3/23/2021,357
TEL-1007079,3A8TKKO1IP,8/2/2021,8/27/2021,9/15/2021,312
TEL-1007965,3A8TKKO1IP,3/22/2021,4/16/2021,4/4/2021,401
TEL-1009050,3A8TKKO1IP,7/8/2022,8/2/2022,8/4/2022,498
TEL-1009410,3A8TKKO1IP,2/28/2021,3/25/2021,3/13/2021,307
TEL-1010281,3A8TKKO1IP,11/14/2022,12/9/2022,12/22/2022,251
TEL-1005138,HY4Y0LFH3L,11/29/2022,12/24/2022,12/20/2022,273
TEL-1007679,HY4Y0LFH3L,12/7/2021,1/1/2022,12/27/2021,25
TEL-1009705,HY4Y0LFH3L,8/27/2022,9/21/2022,9/26/2022,61
TEL-1011071,HY4Y0LFH3L,10/6/2021,10/31/2021,11/4/2021,199
TEL-1005143,OEAIS5LL4W,4/3/2022,4/28/2022,4/27/2022,77
TEL-1008365,OEAIS5LL4W,3/19/2021,4/13/2021,5/3/2021,33
TEL-1005144,KV9JGAB98H,11/23/2021,12/18/2021,11/27/2021,53
TEL-1013490,KV9JGAB98H,1/20/2022,2/14/2022,1/26/2022,122
TEL-1014631,KV9JGAB98H,11/3/2021,11/28/2021,11/22/2021,268
TEL-1005146,GZQM8G2CX4,12/14/2021,1/8/2022,12/14/2021,237
TEL-1005149,FNQG6XS8VP,9/9/2021,10/4/2021,10/28/2021,257
TEL-1008733,FNQG6XS8VP,8/27/2021,9/21/2021,9/1/2021,103
TEL-1010012,FNQG6XS8VP,11/28/2022,12/23/2022,11/28/2022,244
TEL-1005150,2M6S8UX3IU,9/23/2021,10/18/2021,10/1/2021,118
TEL-1013744,2M6S8UX3IU,7/12/2022,8/6/2022,8/25/2022,245
TEL-1005156,CFWPW24V97,3/20/2021,4/14/2021,4/4/2021,79
TEL-1005459,CFWPW24V97,5/26/2022,6/20/2022,7/9/2022,173
TEL-1013023,CFWPW24V97,9/10/2021,10/5/2021,10/15/2021,184
TEL-1005159,BDVKOKEQ25,11/30/2021,12/25/2021,11/30/2021,220
TEL-1009935,BDVKOKEQ25,8/31/2021,9/25/2021,9/13/2021,66
TEL-1005160,BI5E94JPBY,9/19/2021,10/14/2021,10/28/2021,163
TEL-1010740,BI5E94JPBY,1/12/2022,2/6/2022,1/24/2022,102
TEL-1014086,BI5E94JPBY,12/11/2022,1/5/2023,1/18/2023,14
TEL-1005161,8DY72UKUZW,3/2/2021,3/27/2021,4/18/2021,166
TEL-1008590,8DY72UKUZW,3/25/2022,4/19/2022,3/31/2022,43
TEL-1005162,3EHJLFL7EZ,2/4/2022,3/1/2022,3/12/2022,249
TEL-1005486,3EHJLFL7EZ,12/18/2021,1/12/2022,1/26/2022,78
TEL-1007863,3EHJLFL7EZ,11/7/2021,12/2/2021,11/25/2021,209
TEL-1008240,3EHJLFL7EZ,7/12/2022,8/6/2022,8/13/2022,127
TEL-1014369,3EHJLFL7EZ,8/18/2022,9/12/2022,8/20/2022,150
TEL-1005163,JMCL871PCK,4/2/2021,4/27/2021,5/17/2021,165
TEL-1005164,AKRGYPXD3D,3/21/2021,4/15/2021,5/5/2021,171
TEL-1008855,AKRGYPXD3D,9/5/2022,9/30/2022,10/6/2022,101
TEL-1012317,AKRGYPXD3D,11/15/2022,12/10/2022,12/17/2022,199
TEL-1005165,YJFIHQ4D99,1/27/2022,2/21/2022,2/11/2022,50
TEL-1010791,YJFIHQ4D99,9/4/2021,9/29/2021,9/10/2021,60
TEL-1005166,7IVOFVU8G1,3/15/2021,4/9/2021,4/21/2021,43
TEL-1005167,DVPXLYXKD5,11/15/2022,12/10/2022,12/30/2022,814
TEL-1013245,DVPXLYXKD5,1/7/2021,2/1/2021,2/5/2021,541
TEL-1005168,2UHOO2AE8K,11/25/2022,12/20/2022,12/25/2022,175
TEL-1005665,2UHOO2AE8K,1/15/2022,2/9/2022,1/29/2022,268
TEL-1009741,2UHOO2AE8K,10/20/2022,11/14/2022,10/22/2022,138
TEL-1010184,2UHOO2AE8K,11/12/2021,12/7/2021,12/6/2021,155
TEL-1011581,2UHOO2AE8K,9/1/2022,9/26/2022,10/15/2022,220
TEL-1012116,2UHOO2AE8K,2/11/2022,3/8/2022,2/11/2022,61
TEL-1014981,2UHOO2AE8K,9/3/2021,9/28/2021,9/17/2021,18
TEL-1005171,D5VQRPYOQ9,6/18/2021,7/13/2021,6/27/2021,215
TEL-1010406,D5VQRPYOQ9,8/19/2022,9/13/2022,8/28/2022,91
TEL-1005174,UQD8GKP9G4,6/2/2021,6/27/2021,7/18/2021,153
TEL-1005178,458Q3KQEEA,7/6/2021,7/31/2021,8/4/2021,248
TEL-1005692,458Q3KQEEA,9/4/2021,9/29/2021,9/15/2021,210
TEL-1005180,P12NNR5VYM,3/14/2022,4/8/2022,3/26/2022,275
TEL-1006156,P12NNR5VYM,6/20/2022,7/15/2022,7/26/2022,13
TEL-1006393,P12NNR5VYM,7/5/2021,7/30/2021,7/23/2021,219
TEL-1005182,NGYH5GFZ2W,9/27/2021,10/22/2021,11/13/2021,55
TEL-1011489,NGYH5GFZ2W,1/22/2022,2/16/2022,2/23/2022,39
TEL-1005183,P8GRR5HPKZ,10/25/2022,11/19/2022,11/14/2022,31
TEL-1010529,P8GRR5HPKZ,8/31/2022,9/25/2022,9/18/2022,236
TEL-1011197,P8GRR5HPKZ,1/24/2022,2/18/2022,1/28/2022,32
TEL-1005184,S7O5ZGS39G,12/14/2021,1/8/2022,12/16/2021,219
TEL-1005186,GNC3NJ7IXE,3/28/2021,4/22/2021,3/28/2021,841
TEL-1007158,GNC3NJ7IXE,11/5/2022,11/30/2022,11/17/2022,892
TEL-1005188,0ORDQ5RMM0,2/28/2022,3/25/2022,3/25/2022,571
TEL-1005192,2Y3TWPH69Z,7/24/2022,8/18/2022,8/22/2022,216
TEL-1005193,EXA1N11NU7,6/25/2022,7/20/2022,7/15/2022,80
TEL-1006204,EXA1N11NU7,11/22/2022,12/17/2022,1/1/2023,267
TEL-1012079,EXA1N11NU7,11/22/2022,12/17/2022,12/9/2022,23
TEL-1014164,EXA1N11NU7,7/10/2021,8/4/2021,8/3/2021,250
TEL-1005194,GT2J0BPSLG,8/6/2021,8/31/2021,9/6/2021,276
TEL-1012756,GT2J0BPSLG,6/20/2022,7/15/2022,6/24/2022,88
TEL-1005201,RDAV88US7F,2/8/2022,3/5/2022,2/16/2022,195
TEL-1009950,RDAV88US7F,8/6/2021,8/31/2021,9/1/2021,249
TEL-1012542,RDAV88US7F,9/29/2022,10/24/2022,10/8/2022,27
TEL-1005204,I59FKNQZZQ,8/24/2022,9/18/2022,9/3/2022,138
TEL-1006558,I59FKNQZZQ,11/27/2021,12/22/2021,12/7/2021,97
TEL-1006992,I59FKNQZZQ,7/26/2022,8/20/2022,8/9/2022,20
TEL-1009077,I59FKNQZZQ,3/6/2022,3/31/2022,3/19/2022,187
